User_ID,Age,Gender,Country,Student_Working_Status,Daily_Social_Media_Hours,Screen_Time_Hours,Night_Scrolling_Frequency,Online_Gaming_Hours,Content_Type_Preference,Exercise_Frequency_per_Week,Daily_Sleep_Hours,Caffeine_Intake_Cups,Study_Work_Hours_per_Day,Overthinking_Score,Anxiety_Score,Mood_Stability_Score,Social_Comparison_Index,Sleep_Quality_Score,Motivation_Level,Emotional_Fatigue_Score,Wellbeing_Index,Burnout_Risk
U09677,19,Female,Australia,Student,5.35,10.13,2.92,1.04,News,1.28,6.96,2.29,1.5,6.6,5.46,4.11,6.65,8.31,3.42,8.14,3.01,High
U09678,21,Female,USA,Student,2.16,4.19,1.04,1.5,Educational,5.19,4.14,0.32,7.91,4.19,5.77,4.57,2.66,3.78,5.39,5.15,2.76,High
U09679,19,Male,USA,Student,4.4,7.09,2.55,0.26,Entertainment,2.86,4.73,1.7,5.39,4.2,4.2,4.24,5.44,5.41,5.23,6.39,3.2,High
U09680,26,Male,Australia,Student,5.81,9.25,3.55,2.99,Gaming,3.12,7.52,1.63,5.19,5.65,4.95,6.21,3.5,9.57,6.48,6.05,5.59,Medium
U09681,24,Female,India,Student,2.9,6.07,4.44,0.1,News,2.93,5.5,0.63,9.67,6.39,5.83,3.61,3.17,4.11,4.15,4.05,2.31,High
U09682,25,Female,UK,Student,4.79,8.65,2.36,2.45,Educational,3.96,5.32,1.94,5.54,4.61,3.19,5.62,4.44,4.03,5.86,5.3,3.76,High
U09683,20,Female,Pakistan,Student,4.86,6.01,2.91,2,Entertainment,0.14,5.46,1.3,5.05,5.17,4.64,6.9,3.67,4.63,2.84,7.11,2.83,High
U09684,23,Female,Australia,Student,1.47,4.14,3.03,0,News,2.68,6.74,1.26,5.19,3.62,4.59,3.76,2.96,7.01,4.46,4.29,3.6,High
U09685,23,Male,Canada,Working,2.84,5.52,2.34,0,News,0.64,5.93,2.16,3.83,3.82,4.88,5.08,4.26,5.57,4.53,6.21,3.21,High
U09686,18,Male,Canada,Student,3.21,6.99,2.56,2.13,Lifestyle,2.73,5.97,1.16,6.12,4.6,5.3,4.76,4.54,6.28,5.11,3.5,3.92,High
U09687,23,Female,India,Both,4,8.2,3.91,1.14,News,2.97,5.73,0.92,9.61,4.07,6.19,5.15,4.86,6.68,5.09,7.44,3.37,High
U09688,20,Female,Australia,Student,3.18,6.5,5.65,1.45,Educational,4.2,7.39,2.57,2.13,5.44,5.55,4.36,5.31,6.26,4.99,4.62,3.51,High
U09689,20,Male,Pakistan,Student,4.59,9.59,3.32,0.92,Gaming,5.03,5.99,2.98,7.88,5.42,4.52,4.29,4.7,5.22,6.39,3.74,3.92,High
U09690,20,Non-binary,India,Working,3.52,6.46,4.27,0.26,News,2.58,6.11,2.49,5.95,5.25,4.17,6.11,3.89,6.8,5.28,6.04,4.36,Medium
U09691,25,Female,India,Working,1.66,4.05,1.38,5.13,Educational,0.38,5.57,1.99,3.9,1.09,2.94,6.85,3.86,5.87,5.82,4.37,4.96,Medium
U09692,22,Male,India,Working,0.5,5.13,3.42,2.33,Entertainment,2.94,7.02,1.34,6.77,3.4,3.84,6.56,2.94,5.64,5.87,4.88,4.57,Medium
U09693,21,Female,USA,Working,3.19,6.02,4.83,2.97,Entertainment,0.31,8.61,2.99,6.13,5.25,1.61,6.24,3.41,9.52,7.58,4.94,6.69,Medium
U09694,26,Male,USA,Working,4.23,6.49,4.31,0,News,0.11,7.23,1.67,5.22,6.91,2.67,6.37,3.68,6.81,5.59,6.24,4.77,Medium
U09695,26,Female,UK,Working,3.99,8.01,2.77,1.34,Gaming,2.01,7.23,0.74,6.79,6.11,4.2,5.75,5.51,7.67,5,6.49,4.36,Medium
U09696,18,Female,Pakistan,Working,2.37,4.66,4.18,2.11,News,0.46,7.67,0.55,6.2,4.29,1.98,5.83,3.57,8.68,5.72,3.84,5.77,Medium
U09697,19,Male,Canada,Working,5.25,8.8,3.39,0.09,Lifestyle,1.29,5.98,1.81,7.01,6.38,4.85,5.85,4.93,5.17,3.37,7.07,2.81,High
U09698,25,Female,Canada,Student,3.4,7.77,1.35,1.58,News,3.78,6.3,2.21,6.37,4.49,4.7,3.57,4.36,5.72,4.98,6.42,2.91,High
U09699,22,Female,UK,Working,5.28,8.28,2.02,2.89,Lifestyle,1.98,4.29,1.04,2.73,4.79,3.39,6.21,5.3,5.84,4.75,2.96,4.54,Medium
U09700,24,Male,Canada,Student,5.34,9.64,3.85,1.59,Lifestyle,4.27,7.11,2.04,2.82,4.4,3.38,5.57,3.89,6,7.7,4.82,5.06,Medium
U09701,18,Male,India,Both,5.23,8.65,2.73,1.81,Lifestyle,4.17,6.5,0.7,5.13,5.67,5.14,4.84,5.5,6.13,5.05,5.23,3.61,High
U09702,22,Male,UK,Student,4.96,6.43,1.2,3,Lifestyle,3.27,5.74,0.5,4.82,5.25,5.37,5.39,6.12,5.15,6.18,4.17,3.98,High
U09703,20,Female,UK,Student,2.22,6.17,3.26,0.95,Lifestyle,2.31,6.71,0.99,6.31,3.75,4.7,5.03,2.09,6.24,4.87,7.62,3.33,High
U09704,19,Male,Australia,Both,3.7,8.25,2.27,2.96,Entertainment,3.49,8.68,2.08,4.26,3.7,4.1,6.11,3.43,8.95,6.94,7.06,5.47,Medium
U09705,19,Male,USA,Student,6.24,9.75,0,1,News,5.71,6.55,0.28,5.04,3.96,3.18,6.75,4.89,6.46,3.57,3.77,4.44,Medium
U09706,26,Male,Pakistan,Working,3.63,6.3,2.86,0,News,3.6,6.74,2.67,7.16,4.82,4.24,5.49,5.62,7.4,6.18,2.99,5.15,Medium
U09707,21,Male,Pakistan,Student,1.69,5,0.88,2.4,Lifestyle,2.86,8.68,0.24,3.3,3.28,1,5.08,3.23,8.13,9.61,2.11,7.09,Low
U09708,21,Female,USA,Student,5.07,7.56,2.91,2.85,Lifestyle,2.9,7.91,3.44,6.57,4.14,3.14,6.82,5.54,7.66,7.57,5.55,5.9,Medium
U09709,24,Female,India,Both,4.81,9.24,2.87,0,Lifestyle,3.16,7.57,2.32,3.28,5.91,4.5,5.56,4.71,7.92,5.82,5.86,4.7,Medium
U09710,19,Female,Pakistan,Student,3.83,7.12,5.82,0,News,3.16,8.72,0.28,5.27,7.49,4.25,4.29,4.33,10,5.77,6.82,4.84,Medium
U09711,20,Female,Canada,Working,3.57,6.95,3.71,0,Lifestyle,3.54,5.44,2.56,5.65,4.8,7.31,2.99,2.29,7.02,4.7,7.61,2.42,High
U09712,20,Female,Canada,Student,4.35,7.22,3.38,0,Lifestyle,0.64,8.97,2.3,4.35,6.14,5.66,3.52,4.79,8.72,5.17,5.16,4,High
U09713,23,Male,Pakistan,Working,5.13,9.24,4.53,2.26,Gaming,4.9,7.7,0.94,7.67,5.8,5.46,4.19,4.83,8.65,5.22,7.89,3.8,High
U09714,20,Male,Australia,Working,4.12,6.24,2.5,2.11,News,2.93,8,2.28,9.69,3.15,1.52,7.46,5.13,8.36,6.56,1.95,6.88,Medium
U09715,22,Male,Pakistan,Working,4.87,10.28,2.5,0.83,Gaming,4.73,7.3,3.09,1,3.01,2.98,5.67,3.64,6.99,6.77,6.85,4.84,Medium
U09716,21,Female,UK,Both,6.5,9.58,2.12,0,Educational,0,5.53,0.33,8.03,5,5.39,5.86,5.73,5.74,4.16,6.04,3.35,High
U09717,20,Non-binary,India,Student,3.59,6.86,4.39,0.89,Gaming,0.23,4.31,1.87,8.12,7.57,7.38,4.89,2.16,4.35,2.08,6.38,1.48,High
U09718,25,Male,UK,Working,8.03,10.13,3.23,2.69,Gaming,4.75,6.98,0.14,6.03,6.39,5.02,3.74,6.57,6.4,5.53,5.77,3.42,High
U09719,20,Male,USA,Working,6.72,11.43,2.21,3.3,Educational,2.99,5.78,3.13,5.93,4.07,4.85,4.25,5.79,4.99,6.29,6.43,3.3,High
U09720,23,Male,India,Student,3.29,6.78,3.94,0,Gaming,2.2,5.65,0,5.01,6.26,6.64,2.26,3.4,7.13,3.42,6.56,2.07,High
U09721,24,Female,India,Student,7.06,10.88,1.56,0,Gaming,2.12,6.01,0.35,6.12,4.11,3.33,4.63,7.66,6.03,5.22,5.33,3.85,High
U09722,24,Female,Canada,Working,3.2,5.67,1.98,2.99,Lifestyle,2.99,3.47,0.85,8.12,6.11,5.93,3.32,4.22,3.07,4.17,4.21,1.83,High
U09723,19,Male,India,Working,7.66,12.05,2.64,3.96,Educational,6.46,5.29,3.11,4.57,6.59,6.32,3.96,6.82,6.47,3.03,7.73,2.15,High
U09724,20,Female,Australia,Student,3.61,6.04,3.12,2.33,Lifestyle,0,4.7,2.11,4.5,4.76,4.67,5.19,2.96,3.73,4.61,6.78,2.6,High
U09725,21,Female,Pakistan,Student,4.77,8.72,3.4,0,Entertainment,1.31,5.05,0.91,8.4,6.03,4.99,5.93,4.63,4.27,6.35,5.67,3.74,High
U09726,24,Male,UK,Student,4.74,7.39,2.74,0.09,News,1.43,5.53,1.94,7.13,5.14,7.76,2.2,4.07,5.3,2.71,9.73,1,High
U09727,19,Male,Canada,Student,3.43,5.26,3.29,1.5,Gaming,4.86,6.32,1.71,6.05,5.39,5.11,4.12,3.79,5.28,6.63,4.42,3.75,High
U09728,20,Female,Canada,Student,4.67,7.21,3.92,0.86,Entertainment,5.06,7.11,1.78,8.35,7.19,6.44,3.38,7,8.06,6.84,5.37,4.12,Medium
U09729,24,Male,Australia,Student,5.74,7.62,4.86,1.39,Educational,2.72,8.7,0.55,4.89,5.08,3.68,7.44,5.13,8.57,5.95,5.41,5.8,Medium
U09730,24,Male,Australia,Student,4.13,7.09,3.05,1.4,Entertainment,4.19,4.87,0.39,7.45,6.28,6.21,4.41,3.14,4.88,4.85,5.89,2.7,High
U09731,20,Male,Australia,Working,4.39,8.99,5.02,2.51,Educational,2.16,7.9,3.25,8.8,3.55,2.03,6.34,4.8,9.24,6.02,5,6.03,Medium
U09732,18,Female,Australia,Working,5.22,10.03,3.15,0.38,Educational,4.93,6.04,3.04,6.69,3.63,4.09,4.81,4.75,5.6,7.01,5.96,4.13,Medium
U09733,20,Female,UK,Student,2.33,7.83,2.68,1.98,Educational,3.62,3.93,0.47,4.2,4.02,7.96,3.97,2.56,5.14,4.5,6.12,2.19,High
U09734,22,Female,Australia,Student,4.13,6.91,2.39,0.1,Gaming,2.59,5.33,1.52,3.66,5.72,6.09,5.39,5.68,4.65,5.5,6.3,3.11,High
U09735,24,Male,Canada,Working,5.89,8.82,1.46,0.95,Educational,0,7.38,2.97,4.87,2.65,4.24,5,5.22,5.87,5.32,8.56,3.26,High
U09736,21,Male,Canada,Working,3.58,6.87,2.45,1.23,Gaming,2.46,6.65,2.97,7.27,6.27,6.48,5.78,3.09,6.39,3.05,5.99,2.99,High
U09737,18,Female,India,Working,4.9,6.27,3.89,1.55,Entertainment,2.44,4.2,2.22,7.07,5.43,6.32,4.84,3.45,5.2,3.36,5.82,2.44,High
U09738,23,Male,Pakistan,Working,1.51,3.96,2.08,0,Entertainment,2.94,6.92,3.67,5.95,4.87,2.67,7.25,1,8.23,3.99,4.45,5.3,Medium
U09739,19,Female,Canada,Student,4.16,6.57,2.07,0,Gaming,3.14,5.19,2.41,6.41,3.14,5.63,6.06,6.58,4.92,3.24,5.13,2.95,High
U09740,20,Male,Canada,Student,3.79,5.92,2.4,0.9,Entertainment,2.41,5.81,4.02,7.77,4.03,4.85,5.74,2.99,5.83,5.79,5.38,4.08,Medium
U09741,21,Female,UK,Working,4.08,6.74,3.74,3.24,Lifestyle,2.29,6.14,1.67,4.98,4.98,4.06,4.26,4.33,7.29,5.95,5.44,4.25,Medium
U09742,23,Female,India,Student,3.75,5.34,2.23,0.77,Entertainment,4.39,6.6,1.24,1.6,3.1,3.28,5.85,4.03,6.98,5.29,3.27,4.95,Medium
U09743,23,Female,Canada,Student,5.86,8.96,0.65,0,Lifestyle,0.59,7.28,1.06,10.35,4.97,5.52,5.01,4.73,7.03,4.03,6.41,3.37,High
U09744,24,Male,USA,Student,2.64,4.06,0.89,2.38,Entertainment,1.6,6.87,0.68,8.07,3.19,4.39,6.24,4.59,6.56,5.85,5.5,4.57,Medium
U09745,22,Female,Canada,Student,3.47,5.88,1.94,1.78,Entertainment,2.33,7.68,0.58,7.49,5.18,4.21,5.86,3.87,7.56,6.13,6.91,4.67,Medium
U09746,24,Male,Pakistan,Student,2.83,4.15,3.06,0.56,Educational,1.61,7.02,0,9.26,4.42,4.75,4.9,3.72,7.64,4.32,4.41,4.09,Medium
U09747,19,Female,Pakistan,Student,2.02,6.17,2.68,1.67,Lifestyle,3.64,6.76,3.7,7.54,4.52,4.41,5.23,3.94,8.3,4.56,6.58,4.2,Medium
U09748,18,Male,India,Student,3.9,8.9,2.85,3.49,Gaming,1.61,6.04,0.96,5.01,3.05,5.73,5.23,3.73,5.59,5.89,7.26,3.4,High
U09749,25,Female,India,Student,2.59,5.05,4.63,1.28,Educational,2.26,5.61,3.1,9.45,5.77,5.25,5.97,3.45,5.65,4.48,4.27,3.78,High
U09750,18,Male,Australia,Both,4.37,6.51,5.08,0.69,Lifestyle,4.24,7.95,1.21,2.9,8.59,5.91,4.8,5.88,7.76,5.75,4.56,4.36,Medium
U09751,19,Female,UK,Working,4.41,8.07,1.71,0.56,Educational,4.18,5.81,1.16,3.96,3.05,2.6,5.7,4.47,5.37,6.87,4.44,4.81,Medium
U09752,23,Female,Pakistan,Working,4.24,6.62,1.46,0.83,News,2.75,8.61,0.8,6.5,4.56,3.19,7.82,4.8,8.63,5.82,6.09,5.88,Medium
U09753,18,Male,USA,Student,4.87,6.66,4.25,0.38,Educational,2.88,7.66,0.69,7.59,5.58,4.39,5.21,5.49,6.79,4.48,5.41,3.86,High
U09754,20,Non-binary,USA,Student,0.5,2,3.09,1.5,Gaming,1.98,7.8,0.41,5.62,5.62,5.42,4.18,4.92,8.45,5.27,4.81,4.26,Medium
U09755,24,Male,Australia,Student,6.24,8,3.03,3.86,News,4.41,5.64,1.84,6.28,3.97,2.72,5.18,4.59,5.5,5.38,4.56,4.14,Medium
U09756,25,Non-binary,UK,Student,3.91,8.09,1.81,0.8,Gaming,3.02,7.67,1.23,5.4,4.35,3.45,6.19,3.37,7.02,5.9,5.4,4.9,Medium
U09757,21,Female,UK,Student,5.03,9.26,1.42,0,Gaming,3.95,8.78,3.86,5.07,5.42,1.91,8.82,5.36,8.21,7.65,5.25,7.03,Low
U09758,20,Non-binary,India,Student,2.5,5,0.05,0,Lifestyle,3.16,7.87,1.34,5.99,3.22,3.8,5.76,2.49,8.97,7.28,6,5.7,Medium
U09759,18,Male,Canada,Student,2.09,5.55,3.11,0,Entertainment,2.9,9.14,0.69,1.18,4.13,1.65,7.6,3.33,10,7.06,3.41,7.38,Low
U09760,26,Male,USA,Working,4.76,9.06,4.05,0.53,Educational,0,7.15,2.56,5.18,6.24,5.29,6.06,4.67,5.91,3.49,4.92,3.45,High
U09761,23,Female,USA,Working,5.09,6.79,3.66,0.36,Gaming,1.28,8.17,1.36,3.63,7.22,6.87,3.9,4.6,9.02,4.55,7.25,3.47,High
U09762,23,Non-binary,USA,Student,2.16,5.4,3.31,1.66,News,2.49,7.22,2.55,7.09,4.7,4.75,4.44,4.56,6.73,4.02,5.58,3.34,High
U09763,26,Male,USA,Working,4.9,6.13,1.81,4.12,Lifestyle,0.34,4.83,1.27,8.37,5.81,7.22,2.16,5.13,4.05,2.82,6.9,1,High
U09764,18,Male,Pakistan,Student,5.05,7.84,1.34,2.2,Educational,1.79,7.94,1.57,2.57,3.5,4.66,4.82,6.22,9.6,5.72,6.71,4.82,Medium
U09765,23,Male,UK,Working,4.94,8.72,3.8,2.6,Educational,3.3,5.64,0,4.38,5.58,5.6,4.81,4.32,6.05,3.33,6.64,2.69,High
U09766,22,Female,Canada,Student,4.23,8.63,1.56,3.91,Lifestyle,0.84,4.82,0.86,7.92,3.56,3.68,6.96,4.65,4.41,2.99,7.76,2.88,High
U09767,23,Female,Pakistan,Student,4.47,8.11,2,0,Educational,4.26,6.1,1.41,5.42,4.06,6.33,4.63,3.38,6.85,5.58,7.81,3.33,High
U09768,25,Male,UK,Working,6.57,7.32,2.07,3.11,Entertainment,5.69,7,1.21,9.57,4.99,5.25,5.07,6.8,7.96,6.43,4.73,4.82,Medium
U09769,22,Male,Australia,Student,3.13,5.02,2.98,3.22,Entertainment,3.17,5.85,1.8,11.78,4.31,5.35,5.15,2.66,6.96,4.38,5.49,3.69,High
U09770,19,Female,USA,Both,5.31,8.07,3.05,0.31,Educational,2.31,7.9,1.54,8.28,6.08,4.53,4.87,4.95,8.1,4.02,5.44,4,Medium
U09771,19,Male,Canada,Student,4.63,7.89,3.97,2.39,Educational,4.14,5.44,1.73,4.91,5.84,6.05,2.33,4.33,5.78,3.43,6.27,1.79,High
U09772,22,Female,UK,Working,1.94,5.13,3.04,0,Lifestyle,3.91,7,2.06,4.36,3.3,1,8.54,2.27,7.89,6.27,1,7.24,Low
U09773,20,Male,Australia,Student,1.86,4.16,2.88,0.42,News,2.11,6.35,1.21,5.38,4.29,6.36,5.53,4.98,6.06,4.99,5.22,3.59,High
U09774,20,Female,USA,Student,4.25,8.26,4.37,4,Gaming,2.17,6.36,1.27,8.82,4.59,5.48,5.15,5.49,7.56,5.34,8.77,3.64,High
U09775,25,Female,Australia,Working,1.6,4.67,2.24,1.01,Gaming,2.31,7.08,0.5,4.51,4.03,4,7.18,2.1,7.28,5.1,4.14,5.16,Medium
U09776,24,Female,Australia,Working,0.5,2.37,3.03,0.61,News,4.45,7.49,3.23,5.48,4.33,3.54,7.15,2.46,8.39,4.41,2.84,5.58,Medium
U09777,18,Male,Pakistan,Working,8.95,11.37,1.76,0,Educational,1.6,6.85,0,6.39,5.23,4.06,5.36,7.9,6.41,4.94,7.66,3.62,High
U09778,22,Female,Australia,Student,2.55,8.27,3.18,1.56,Gaming,3.64,7.57,2.83,3.39,4.33,4.79,3.85,3.63,7.35,7.97,5.58,4.66,Medium
U09779,26,Male,Pakistan,Student,5.38,9.68,3.97,0,Entertainment,3.03,7.01,1.32,6.86,6.02,4.98,5.43,5.15,8.33,3.37,6.18,3.85,High
U09780,21,Female,India,Student,4.35,8.28,2.25,0.22,Lifestyle,3.72,9.12,3.51,5.97,3.22,1,6.96,5.58,8.23,6.92,3.24,6.66,Medium
U09781,18,Male,Pakistan,Student,7.49,10.81,4.99,3.55,News,2.16,4.15,3.06,4.95,6.99,5.87,5.89,6.3,4.79,2.97,7.48,2.32,High
U09782,25,Female,Australia,Working,6.84,8.85,3.04,0,Gaming,2.39,3,3.3,4.81,4.37,5.7,4.4,7.55,1.26,3.73,9.33,1,High
U09783,22,Male,UK,Student,4.84,7.77,3.67,0,News,3.98,7.04,0.47,4.25,5.61,5.25,5.78,5.47,6.81,4.49,6.28,3.77,High
U09784,19,Male,Australia,Working,1.87,4.22,1.15,0.84,Educational,0.95,4.81,0.39,9.2,4.05,5.25,3.89,2.51,4.11,5.5,5.39,2.73,High
U09785,18,Male,Australia,Student,6.3,9.18,4.68,2.9,Gaming,1.59,6.7,2.26,5.43,5.57,4.51,2.29,5.07,6.17,5.04,5.81,2.78,High
U09786,20,Non-binary,UK,Student,2.14,4.22,4.31,0,News,0,6.78,1.24,5.74,5.48,2.36,5.48,2.88,7.08,5.24,4.8,4.74,Medium
U09787,26,Non-binary,USA,Student,5.61,9.16,0.63,0.62,Gaming,5.17,4.56,2.26,7.83,3.62,4.83,4.31,4.43,5.26,5.95,4.97,3.54,High
U09788,18,Male,Canada,Student,2.52,4.75,1.34,4.38,Gaming,2.81,7.04,1.6,6.75,2.87,2.74,7.64,2.16,7.12,6.52,3.23,6.1,Medium
U09789,21,Male,India,Student,3.25,5.58,3.96,2.78,Gaming,2.71,7.28,0.7,5.93,3.96,2.3,6.77,4.27,6.79,5.57,4.85,5.18,Medium
U09790,25,Male,USA,Student,7.49,10.93,4.14,0.58,News,4.1,5.89,2.33,6.75,7.18,6.16,2.57,6.29,6.35,4.9,7.5,2.33,High
U09791,25,Male,Australia,Working,4.37,9.35,0.76,1.74,Lifestyle,2.46,8.11,0.71,3.61,4.49,3.95,5.28,5.67,9.05,3.94,6.31,4.38,Medium
U09792,25,Female,USA,Working,2.83,4.78,3.88,1.74,Lifestyle,1.85,4.64,1.63,7.02,5.75,7.08,3.88,3.02,3.85,4.33,6.95,1.68,High
U09793,25,Male,Canada,Working,3.67,5.99,2.2,0,News,2.92,6.15,0.16,4.48,5.81,3.84,5.99,4.19,5.92,4.58,7.52,3.6,High
U09794,21,Female,USA,Student,4.36,7.42,2.88,0.55,Entertainment,4.35,7.53,1.75,8.16,3.67,2.43,4.93,4.69,5.96,6.58,5.77,4.46,Medium
U09795,25,Female,Canada,Student,2.72,5.24,2.74,2.27,Educational,2.9,7.62,3.07,6.37,3.86,4.82,3.04,2.28,7.6,5.74,4.6,3.89,High
U09796,26,Female,USA,Student,4.98,5.78,2.08,0,News,3.16,7.26,0,6.39,5.32,4.46,6.99,4.77,5.48,6.61,4.6,4.85,Medium
U09797,24,Female,Pakistan,Student,2.78,7.39,2.71,1.24,Entertainment,2.13,6.1,2.11,6.52,5.13,5.29,5.65,3.02,6.51,4.45,7.26,3.45,High
U09798,19,Male,Australia,Student,0.79,2.73,1.89,0,News,2.82,3.46,0.76,4.49,4.61,7.44,4.84,3.82,3.14,4.31,7.86,1.54,High
U09799,26,Male,Canada,Both,3.67,7,2.27,3.4,Educational,4.73,5.54,2.58,6.19,3.54,3.74,5.13,3.96,5.2,5.42,3.36,4.07,Medium
U09800,25,Female,India,Student,3.09,6.84,1.6,5.06,News,1.53,7.24,1.44,8.5,4.32,2.56,7.79,3.98,8.01,7.03,4.49,6.43,Medium
U09801,22,Male,Australia,Student,4.22,6.12,4.49,1.88,Gaming,2.2,8.06,2.56,4.15,5.16,4,6.16,3.32,8.19,5.28,5.87,4.9,Medium
U09802,20,Male,Pakistan,Working,3.7,6.98,2.39,0.64,News,5.48,7.85,0.74,7.42,5.75,4.51,5.6,4.79,7.06,7.25,4.87,5.07,Medium
U09803,24,Non-binary,USA,Student,5.3,8.95,4.16,0,Entertainment,3.19,8.38,1.55,8.7,7,5.34,2.38,5.76,7.83,7.24,3.32,4.37,Medium
U09804,19,Female,Australia,Working,5.08,6.03,3.68,2.32,News,0.75,8.91,1.08,9.25,5.97,4.94,5.99,2.64,9.11,7.87,7.35,5.61,Medium
U09805,20,Male,USA,Working,0.99,3.8,4.31,2.66,Lifestyle,6.19,6.58,1.79,6.69,5.24,5.39,5.46,2.9,6.95,6.19,3.86,4.66,Medium
U09806,26,Female,USA,Student,3.93,7.33,2.46,1.99,News,1.48,6.79,1.8,5.63,3.78,5.51,4.84,4.62,6.55,6.8,5.11,4.29,Medium
U09807,21,Male,Australia,Working,3.33,7.3,2.75,3.27,Entertainment,0,5.99,3.49,9.44,3.86,6.38,4.16,4.25,5.79,4.04,7.81,2.3,High
U09808,21,Non-binary,Canada,Student,3.54,4.8,3.12,2.11,News,2.07,5.71,2.59,4.79,5.91,5.38,5.37,4.45,5.95,4.46,5.23,3.49,High
U09809,20,Male,Canada,Working,1.31,4.41,1.54,0.69,Lifestyle,1.37,5.44,1.75,6.16,4.32,4.37,4.07,1.3,6.08,5.26,3.08,3.89,High
U09810,22,Female,Australia,Student,0.5,4.43,3.09,0,News,4.08,5.69,3.05,6.33,3.73,5.14,6.34,2.68,5.94,4,5.9,3.59,High
U09811,20,Female,Canada,Student,6.24,9.57,2.63,1.91,Educational,5.09,6.58,1.93,6.34,5.92,5.42,4.68,5.78,5.6,7.49,6.21,3.98,High
U09812,26,Female,UK,Working,3.64,7.39,4.42,0,Lifestyle,2.91,7.85,2.77,3.65,3.93,3.48,3.65,3.86,7.05,7.2,5.36,4.49,Medium
U09813,20,Female,USA,Student,4.44,8.16,4.71,2.28,Educational,3.66,6.88,1.94,6.39,5.38,7.92,4.57,4.96,6.74,2.25,7.39,1.97,High
U09814,19,Non-binary,Australia,Working,2.97,5.07,5.17,3.86,Lifestyle,3.15,6.48,0.93,5.44,5.95,6.2,4.22,4.28,6.1,4.02,6.56,2.66,High
U09815,22,Female,India,Student,1.85,5.78,0.85,4.09,Entertainment,4.94,6.43,2.34,5.14,5.29,3.99,7.33,4.86,7.76,4.26,4.87,4.97,Medium
U09816,23,Male,Pakistan,Working,3.18,6.93,3.83,0,News,2.56,5.83,1.19,5.76,5.35,6.31,3.14,3.1,5.59,2.72,6.05,1.76,High
U09817,18,Female,Australia,Student,2.48,4.99,2.6,3.18,News,0.64,6.07,0.12,5.69,5.52,4.65,5.92,4.09,4.99,3.91,5.83,3.19,High
U09818,23,Non-binary,Australia,Both,4.91,7.84,2.18,2.3,Educational,2.74,4.81,0.88,5.93,4.37,6.5,4.95,5.84,6.55,4.1,6.46,3.04,High
U09819,20,Male,USA,Student,4.5,8.33,4.83,1.73,Lifestyle,0,6.27,0.58,8.73,5.1,5.24,5.63,6.85,5.38,2.97,6.23,2.75,High
U09820,21,Female,Pakistan,Student,4.99,9.28,1.79,1.05,Entertainment,1.91,6.28,0.93,4.84,3.87,3.4,6.36,2.95,5.79,4.32,4.99,4.09,Medium
U09821,23,Female,USA,Working,4.58,7.4,3.25,0,Lifestyle,1.86,5.78,3.11,5.53,6.56,3.15,6.2,5.73,5.71,7.03,5.86,4.81,Medium
U09822,25,Male,India,Both,1.09,4.48,1.87,1.19,Gaming,1.08,6.05,1.16,5.75,4.14,5.63,4.38,1.25,6.53,4.28,7.4,2.89,High
U09823,26,Male,Canada,Both,3.45,7.81,0.09,2.56,Educational,4.54,8.31,2.35,3.28,3.16,3.69,6.36,4.47,8.77,7.18,5.05,5.98,Medium
U09824,23,Non-binary,Australia,Student,2.77,5.26,1.2,2.09,Lifestyle,2.54,6.28,1.86,3.45,3.18,3.12,7.78,3.29,6.59,4.93,2.26,5.54,Medium
U09825,24,Female,USA,Working,4.25,8.8,0.23,0.83,Educational,3.72,4.28,1.92,4.7,4.47,5.92,4.19,5.27,3.73,4.03,7.33,1.77,High
U09826,22,Male,India,Student,3.02,5.15,2.48,2.22,Gaming,2.68,7.16,1.6,5.9,2.94,3.43,4.99,5.39,7.59,4.52,4.65,4.35,Medium
U09827,26,Female,India,Working,4.46,7.29,1.45,3.96,Lifestyle,3.3,7.91,0.97,6.05,2.31,2.31,5.15,3.72,8.09,5.88,4.35,5.27,Medium
U09828,21,Female,UK,Student,4.54,8.3,4.39,3.07,Lifestyle,1.48,8.58,2.3,2.96,6.37,4.94,5.31,4.17,8.7,3,5.69,3.9,High
U09829,23,Female,Australia,Student,3.62,7.81,3.69,1.28,Educational,2.91,4.39,1.6,3.32,5.48,8.15,3.29,4.6,3.81,2.11,7.68,1,High
U09830,22,Male,India,Working,4.42,7.63,1.89,0.93,Gaming,5.3,7.83,2.81,5.94,5.06,6.43,5.11,3.81,8.23,7.18,6.77,4.64,Medium
U09831,18,Non-binary,Canada,Working,4.56,5.72,1.76,1.22,Entertainment,1.12,6.68,1.05,3.31,7.08,6.02,3.62,4.11,7.6,3.35,6.52,2.77,High
U09832,22,Female,USA,Working,4.19,6.99,2.31,0.15,News,5.79,7.73,2.36,2.83,5.3,3.92,5.59,4.69,9.09,6.87,6.87,5.38,Medium
U09833,22,Female,USA,Working,4.53,7.31,2.55,2.76,Educational,5.02,4.97,2.8,8.8,5.85,5.05,6.07,2.85,4.58,5.46,4.15,3.84,High
U09834,26,Male,UK,Working,4.99,7.87,4.47,2.44,Educational,2.57,8.88,0.18,7.32,4.35,2.83,6.82,4.38,9.57,6.46,3.91,6.49,Medium
U09835,18,Male,Canada,Student,3.45,7.68,2.37,0.32,News,3.95,5.62,1.55,4.74,5.14,4.9,4.6,3.99,4.99,5.2,4.57,3.35,High
