Record_ID,User_ID,App_Name,Feature_Used,Keyword,Content_Category,Type,Usage_Duration_Minutes,Distraction_Score,Location,Date,Time_of_Day
9708,U0228,Google Classroom,Story,Competitive exam tips,Education,Productive,25,2,Cafe,2025-08-29,Afternoon
9709,U0118,YouTube,Feed,LinkedIn post,Business,Productive,34.8,1,Home,2025-08-03,Afternoon
9710,U0342,Telegram,Feed,Wishlist browsing,Commerce,Distractive,14.7,2,Office,2025-08-19,Evening
9711,U0227,Udemy,Notification,LinkedIn post,Business,Productive,53.8,1,Office,2025-12-23,Night
9712,U0362,Instagram,Reels/Shorts,Video call,Communication,Productive,42.5,2,Library,2025-03-28,Evening
9713,U0128,WhatsApp,DM/Chat,Influencer content,Social Media,Distractive,65,4,Library,2025-01-25,Late Night
9714,U0073,Twitter/X,Watch,Weather update,News,Productive,26.5,1,Office,2025-07-29,Evening
9715,U0052,LinkedIn,Course Page,Gaming,Entertainment,Distractive,25.8,4,Office,2025-07-05,Late Night
9716,U0244,Coursera,Notification,Music video,Entertainment,Distractive,18.8,5,Library,2025-04-19,Night
9717,U0175,Snapchat,Notification,AI fundamentals,Education,Productive,2.1,2,Commute,2025-07-28,Morning
9718,U0010,Instagram,Notification,Resume building,Business,Productive,38.3,2,Outdoors,2025-08-15,Morning
9719,U0346,Amazon,Course Page,Coding practice,Education,Productive,33.9,2,Hostel,2025-10-04,Night
9720,U0408,LinkedIn,Explore,Football clip,Sports,Distractive,26,2,Home,2025-03-06,Evening
9721,U0467,Telegram,Explore,Local news,News,Productive,20.6,3,Hostel,2025-12-01,Night
9722,U0388,Gmail,Search,Online sale,Commerce,Distractive,64.5,2,Outdoors,2025-03-08,Night
9723,U0405,LinkedIn,Notification,DM chat casual,Social Media,Distractive,78,4,College,2025-04-12,Morning
9724,U0493,TikTok,Feed,Breaking news,News,Productive,27.5,3,Office,2025-09-07,Evening
9725,U0462,Snapchat,Search,Wishlist browsing,Commerce,Distractive,13,2,Cafe,2025-06-04,Night
9726,U0199,Twitter/X,Search,Weather update,News,Productive,23.4,2,College,2025-11-04,Night
9727,U0288,Instagram,Search,Online sale,Commerce,Distractive,72.7,2,College,2025-06-10,Late Night
9728,U0457,Gmail,Watch,Music video,Entertainment,Distractive,48.6,5,Cafe,2025-08-20,Morning
9729,U0157,TikTok,Watch,Fashion trends,Commerce,Distractive,69,3,Commute,2025-11-23,Night
9730,U0168,Instagram,Notification,World news,News,Productive,30.7,3,Home,2025-10-09,Morning
9731,U0334,Google Classroom,Feed,Endless scrolling,Social Media,Distractive,73.6,5,Library,2025-12-05,Evening
9732,U0360,Telegram,Watch,Wishlist browsing,Commerce,Distractive,61.4,2,Home,2025-09-30,Evening
9733,U0194,Google Classroom,Story,Follower count check,Social Media,Distractive,41.5,4,Office,2025-10-15,Morning
9734,U0303,YouTube,Story,Science experiment,Education,Productive,9.2,2,Outdoors,2025-02-10,Night
9735,U0281,WhatsApp,Course Page,Cricket update,Sports,Distractive,35.7,4,Library,2025-03-04,Evening
9736,U0344,Udemy,Story,Email,Communication,Productive,53.3,2,Hostel,2025-01-21,Evening
9737,U0093,TikTok,Story,Coding practice,Education,Productive,4.7,1,Outdoors,2025-03-13,Morning
9738,U0404,Flipkart,DM/Chat,Shorts,Entertainment,Distractive,34.6,4,Hostel,2025-04-14,Late Night
9739,U0177,Telegram,Feed,Online sale,Commerce,Distractive,33.3,3,Library,2025-07-13,Afternoon
9740,U0056,Flipkart,Watch,Wishlist browsing,Commerce,Distractive,47.4,3,College,2025-10-28,Morning
9741,U0216,Udemy,Notification,Project update,Communication,Productive,54.2,1,College,2025-02-24,Night
9742,U0355,YouTube,Explore,Prank videos,Entertainment,Distractive,42.7,5,Office,2025-05-16,Night
9743,U0378,WhatsApp,Search,Endless scrolling,Social Media,Distractive,55.9,5,Office,2025-07-01,Late Night
9744,U0078,Facebook,Search,Live score,Sports,Distractive,88.2,2,Outdoors,2025-07-01,Evening
9745,U0154,TikTok,Course Page,Python tutorial,Education,Productive,18.9,2,Office,2025-11-28,Late Night
9746,U0242,YouTube,Watch,Current affairs,News,Productive,17,2,Library,2025-10-17,Morning
9747,U0280,YouTube,Feed,World news,News,Productive,34,3,Commute,2025-12-13,Night
9748,U0485,YouTube,Watch,Football clip,Sports,Distractive,9.6,3,Commute,2025-08-31,Evening
9749,U0075,Twitter/X,Search,Startup news,Business,Productive,5.5,2,Hostel,2025-08-03,Late Night
9750,U0248,YouTube,Course Page,Client proposal,Business,Productive,15.7,1,Library,2025-08-18,Morning
9751,U0305,Amazon,Explore,Political news,News,Productive,29.5,3,Cafe,2025-11-29,Late Night
9752,U0252,Zoom,DM/Chat,Machine Learning,Education,Productive,27,2,Outdoors,2025-10-17,Afternoon
9753,U0029,Flipkart,DM/Chat,Chemistry notes,Education,Productive,44.5,2,Hostel,2025-07-21,Evening
9754,U0228,Zoom,Notification,Prank videos,Entertainment,Distractive,26.9,5,Hostel,2025-02-26,Morning
9755,U0464,Facebook,DM/Chat,Live score,Sports,Distractive,6,3,Cafe,2025-09-19,Afternoon
9756,U0173,YouTube,Search,Team meeting,Communication,Productive,43.3,1,Office,2025-07-02,Night
9757,U0454,Snapchat,Story,Networking,Business,Productive,19.7,2,Library,2025-03-02,Evening
9758,U0308,Twitter/X,Feed,LinkedIn post,Business,Productive,52.5,1,College,2025-02-19,Night
9759,U0136,LinkedIn,Watch,Flash deals,Commerce,Distractive,32.1,3,Home,2025-10-08,Evening
9760,U0056,Telegram,Explore,Email,Communication,Productive,34.1,2,Home,2025-12-19,Morning
9761,U0158,LinkedIn,Watch,Like notifications,Social Media,Distractive,19.9,4,Outdoors,2025-01-10,Morning
9762,U0164,Snapchat,Feed,Weather update,News,Productive,43.4,3,Cafe,2025-07-26,Afternoon
9763,U0246,WhatsApp,Feed,Story updates,Social Media,Distractive,11.9,4,Office,2025-01-29,Night
9764,U0113,Udemy,Search,Skill development,Education,Productive,59.9,2,Outdoors,2025-07-11,Afternoon
9765,U0157,Amazon,Explore,World news,News,Productive,22.5,3,Library,2025-03-20,Late Night
9766,U0488,Facebook,Notification,Shopping,Commerce,Distractive,74.7,2,Cafe,2025-06-25,Afternoon
9767,U0301,Coursera,Notification,Wishlist browsing,Commerce,Distractive,55.6,2,Outdoors,2025-04-03,Night
9768,U0336,Snapchat,Course Page,Live score,Sports,Distractive,56.5,3,Outdoors,2025-05-04,Afternoon
9769,U0288,WhatsApp,Explore,Weather update,News,Productive,36.8,3,Commute,2025-01-31,Night
9770,U0311,Slack,Explore,Local news,News,Productive,51.4,3,Commute,2025-06-28,Late Night
9771,U0468,Amazon,Watch,Colleague message,Communication,Productive,24.5,1,Hostel,2025-11-26,Evening
9772,U0218,Amazon,DM/Chat,Networking,Business,Productive,43.4,2,Hostel,2025-10-15,Late Night
9773,U0379,Snapchat,Story,Exam preparation,Education,Productive,24.5,1,Office,2025-11-14,Late Night
9774,U0500,Gmail,Reels/Shorts,Cricket update,Sports,Distractive,26.2,4,Hostel,2025-11-21,Afternoon
9775,U0458,Amazon,Watch,Client proposal,Business,Productive,56.3,2,Commute,2025-07-08,Evening
9776,U0284,Zoom,Notification,Competitive exam tips,Education,Productive,17.3,1,Library,2025-07-22,Afternoon
9777,U0247,Google Classroom,Watch,Follower count check,Social Media,Distractive,43.9,5,Office,2025-09-30,Late Night
9778,U0052,TikTok,Notification,Interview preparation,Education,Productive,34.5,1,College,2025-03-15,Morning
9779,U0485,Twitter/X,Search,Follower count check,Social Media,Distractive,76.1,4,Commute,2025-08-13,Late Night
9780,U0459,Instagram,Story,Discount coupons,Commerce,Distractive,59.8,3,Office,2025-06-13,Night
9781,U0057,Instagram,Feed,Current affairs,News,Productive,54.6,3,Home,2025-05-02,Late Night
9782,U0046,LinkedIn,Search,AI fundamentals,Education,Productive,26.6,2,Home,2025-01-05,Late Night
9783,U0351,Facebook,Notification,Language learning,Education,Productive,3.7,1,Office,2025-11-01,Late Night
9784,U0402,Zoom,Explore,Dance videos,Entertainment,Distractive,85.6,5,Office,2025-04-01,Night
9785,U0262,Udemy,Explore,Product review,Commerce,Distractive,22.6,2,Hostel,2025-04-25,Morning
9786,U0007,Zoom,Story,Discount coupons,Commerce,Distractive,65,2,Commute,2025-06-05,Night
9787,U0482,Slack,Feed,Shopping,Commerce,Distractive,33.6,3,Home,2025-08-15,Morning
9788,U0461,Instagram,Reels/Shorts,Startup news,Business,Productive,5.8,2,Hostel,2025-03-15,Morning
9789,U0380,WhatsApp,Watch,DM chat casual,Social Media,Distractive,29.5,4,Home,2025-12-04,Afternoon
9790,U0101,Facebook,DM/Chat,Current affairs,News,Productive,58.7,2,Office,2025-12-15,Evening
9791,U0124,WhatsApp,Search,Networking,Business,Productive,41.3,1,Cafe,2025-11-07,Late Night
9792,U0386,Instagram,Reels/Shorts,Family chat,Communication,Productive,56.7,1,Office,2025-09-20,Evening
9793,U0250,Facebook,DM/Chat,Data Science course,Education,Productive,16.4,2,Cafe,2025-07-21,Night
9794,U0044,YouTube,Notification,Story updates,Social Media,Distractive,81.4,5,Office,2025-07-26,Late Night
9795,U0312,Coursera,Notification,Random scrolling,Social Media,Distractive,17,4,College,2025-10-30,Night
9796,U0060,WhatsApp,Course Page,Math tutorial,Education,Productive,59.7,1,Home,2025-11-29,Morning
9797,U0487,Gmail,Feed,Influencer content,Social Media,Distractive,70.4,5,Cafe,2025-05-19,Afternoon
9798,U0060,WhatsApp,Course Page,TV show clip,Entertainment,Distractive,61.1,4,Library,2025-10-12,Late Night
9799,U0009,Instagram,Story,Gossip,Entertainment,Distractive,37.6,5,Cafe,2025-11-25,Afternoon
9800,U0298,Telegram,Watch,Resume building,Business,Productive,55.2,2,Office,2025-09-25,Evening
9801,U0403,Snapchat,Search,Story updates,Social Media,Distractive,85.7,5,Cafe,2025-03-11,Morning
9802,U0327,Flipkart,Notification,History lecture,Education,Productive,58.7,1,Cafe,2025-04-30,Afternoon
9803,U0056,YouTube,Course Page,Team meeting,Communication,Productive,30.2,2,Office,2025-05-21,Evening
9804,U0113,Twitter/X,Search,Web series clip,Entertainment,Distractive,89,4,Cafe,2025-06-14,Late Night
9805,U0251,Telegram,Notification,Science experiment,Education,Productive,29.8,1,Commute,2025-03-19,Evening
9806,U0387,Flipkart,Notification,Resume building,Business,Productive,28.7,1,Cafe,2025-01-11,Morning
9807,U0142,Zoom,Explore,Flash deals,Commerce,Distractive,55.6,3,College,2025-07-29,Evening
9808,U0445,Gmail,Feed,LinkedIn post,Business,Productive,5.7,1,Cafe,2025-02-05,Evening
9809,U0481,Flipkart,Reels/Shorts,Influencer content,Social Media,Distractive,89,4,Outdoors,2025-06-18,Night
9810,U0082,Coursera,Story,Shopping,Commerce,Distractive,75,2,Outdoors,2025-07-13,Night
9811,U0120,WhatsApp,Reels/Shorts,Flash deals,Commerce,Distractive,78.9,2,Hostel,2025-05-04,Afternoon
9812,U0449,Flipkart,DM/Chat,Discount coupons,Commerce,Distractive,40,2,Hostel,2025-04-19,Morning
9813,U0490,Twitter/X,Reels/Shorts,Live score,Sports,Distractive,61,2,Hostel,2025-10-13,Late Night
9814,U0218,Coursera,DM/Chat,Football clip,Sports,Distractive,59.9,2,Office,2025-04-29,Morning
9815,U0282,Zoom,Reels/Shorts,Trending challenge,Entertainment,Distractive,74,5,Outdoors,2025-01-19,Evening
9816,U0019,Udemy,Reels/Shorts,Research paper,Education,Productive,43.7,1,Hostel,2025-01-21,Morning
9817,U0391,Zoom,Watch,DM chat casual,Social Media,Distractive,6.6,4,College,2025-11-18,Morning
9818,U0190,Coursera,Feed,Weather update,News,Productive,54.8,2,Library,2025-02-09,Morning
9819,U0005,WhatsApp,Watch,Family chat,Communication,Productive,44.4,2,Hostel,2025-10-26,Morning
9820,U0096,Coursera,Search,Cricket update,Sports,Distractive,36.8,3,Library,2025-02-23,Evening
9821,U0054,Facebook,Watch,Prank videos,Entertainment,Distractive,64.8,4,Office,2025-10-21,Evening
9822,U0308,LinkedIn,Feed,Trending hashtags,Social Media,Distractive,70.4,5,Office,2025-06-09,Morning
9823,U0379,TikTok,Feed,Sports news,Sports,Distractive,62.4,2,Hostel,2025-07-08,Evening
9824,U0151,Coursera,Feed,Current affairs,News,Productive,37.7,1,Library,2025-08-14,Night
9825,U0160,Snapchat,Search,Exam preparation,Education,Productive,31,2,Office,2025-03-31,Morning
9826,U0483,Instagram,Feed,Breaking news,News,Productive,23.9,3,Office,2025-04-29,Morning
9827,U0158,Gmail,Notification,Endless scrolling,Social Media,Distractive,13.4,5,Outdoors,2025-09-08,Afternoon
9828,U0380,Google Classroom,Explore,DM chat casual,Social Media,Distractive,60.8,4,Office,2025-08-10,Night
9829,U0208,WhatsApp,Reels/Shorts,Prank videos,Entertainment,Distractive,41,5,Library,2025-08-27,Night
9830,U0164,Flipkart,DM/Chat,Web development course,Education,Productive,47.1,1,Outdoors,2025-03-23,Evening
9831,U0270,LinkedIn,Story,Sports news,Sports,Distractive,19.7,3,Hostel,2025-07-22,Morning
9832,U0046,Slack,Watch,Shopping,Commerce,Distractive,1.5,3,College,2025-10-14,Evening
9833,U0045,Twitter/X,Explore,Viral video,Entertainment,Distractive,49.3,5,Cafe,2025-06-12,Night
9834,U0358,Twitter/X,Reels/Shorts,Team meeting,Communication,Productive,43.7,2,Outdoors,2025-07-08,Evening
9835,U0194,Instagram,DM/Chat,Research paper,Education,Productive,32.2,1,Office,2025-11-13,Evening
9836,U0292,Udemy,DM/Chat,Technology news,News,Productive,45.1,3,Hostel,2025-09-06,Late Night
9837,U0051,Snapchat,Search,Data Science course,Education,Productive,13,2,Cafe,2025-03-08,Morning
9838,U0001,Zoom,Feed,Freelance work,Business,Productive,17.2,1,Cafe,2025-05-19,Evening
9839,U0457,WhatsApp,Reels/Shorts,Match highlights,Sports,Distractive,86.4,2,Commute,2025-10-28,Night
9840,U0366,Flipkart,Explore,Discount coupons,Commerce,Distractive,9.7,3,Library,2025-11-09,Afternoon
9841,U0171,WhatsApp,DM/Chat,Trending hashtags,Social Media,Distractive,71.1,4,Library,2025-04-20,Late Night
9842,U0368,Udemy,Notification,Sports news,Sports,Distractive,54.5,3,Outdoors,2025-12-16,Night
9843,U0082,Gmail,Explore,Shopping,Commerce,Distractive,33.1,2,Cafe,2025-12-21,Late Night
9844,U0263,YouTube,Explore,Shorts,Entertainment,Distractive,54.8,4,Home,2025-05-20,Morning
9845,U0425,Telegram,Explore,Colleague message,Communication,Productive,52.4,1,Home,2025-07-29,Night
9846,U0059,Snapchat,Feed,Shopping,Commerce,Distractive,8.2,2,Outdoors,2025-05-20,Evening
9847,U0208,Gmail,DM/Chat,Political news,News,Productive,5.2,2,College,2025-02-10,Morning
9848,U0023,Instagram,Notification,Python tutorial,Education,Productive,20.7,1,Outdoors,2025-04-25,Night
9849,U0468,Zoom,Story,Shopping,Commerce,Distractive,33.7,2,College,2025-10-24,Evening
9850,U0457,Snapchat,Search,Team meeting,Communication,Productive,25.9,1,Commute,2025-01-22,Late Night
9851,U0144,YouTube,Story,Data Science course,Education,Productive,25.6,2,Cafe,2025-11-03,Morning
9852,U0090,Udemy,Reels/Shorts,DM chat casual,Social Media,Distractive,24,5,Library,2025-07-01,Morning
9853,U0114,Flipkart,Reels/Shorts,Machine Learning,Education,Productive,19.6,2,Office,2025-10-08,Evening
9854,U0421,Slack,Story,Product review,Commerce,Distractive,65.2,3,Hostel,2025-11-14,Night
9855,U0372,Instagram,Search,Music video,Entertainment,Distractive,41.2,4,College,2025-02-09,Night
9856,U0135,LinkedIn,Notification,Trending challenge,Entertainment,Distractive,30.6,5,Office,2025-01-12,Evening
9857,U0068,Google Classroom,Story,Math tutorial,Education,Productive,38.8,1,Outdoors,2025-08-06,Late Night
9858,U0244,Coursera,Search,Random scrolling,Social Media,Distractive,7.5,4,Hostel,2025-01-19,Night
9859,U0376,Twitter/X,DM/Chat,Conference call,Communication,Productive,37.3,2,Commute,2025-11-28,Night
9860,U0136,Flipkart,Feed,Funny compilation,Entertainment,Distractive,31.3,5,Outdoors,2025-07-12,Night
9861,U0065,WhatsApp,DM/Chat,Trending challenge,Entertainment,Distractive,82.3,4,Hostel,2025-09-03,Late Night
9862,U0421,Udemy,Notification,Technology news,News,Productive,17,1,Office,2025-11-21,Afternoon
9863,U0247,Amazon,Reels/Shorts,Sports news,Sports,Distractive,43.3,2,College,2025-08-13,Evening
9864,U0009,Twitter/X,Explore,Breaking news,News,Productive,7.5,1,College,2025-06-07,Afternoon
9865,U0248,Coursera,Watch,Coding practice,Education,Productive,43.6,2,Library,2025-07-29,Afternoon
9866,U0114,Flipkart,Search,Like notifications,Social Media,Distractive,12.4,4,Cafe,2025-03-06,Late Night
9867,U0217,Zoom,Story,Project management,Business,Productive,48.2,2,Home,2025-09-23,Afternoon
9868,U0224,Slack,Reels/Shorts,Physics lecture,Education,Productive,27.3,2,Library,2025-02-08,Morning
9869,U0215,Google Classroom,Feed,Exam preparation,Education,Productive,45.9,1,Hostel,2025-01-28,Afternoon
9870,U0142,Udemy,Notification,Competitive exam tips,Education,Productive,7.6,1,Outdoors,2025-07-03,Late Night
9871,U0108,Flipkart,Search,Sports news,Sports,Distractive,47.5,4,College,2025-01-23,Late Night
9872,U0048,Slack,Explore,Family chat,Communication,Productive,14.4,1,Commute,2025-04-06,Afternoon
9873,U0430,Slack,Explore,Breaking news,News,Productive,11.4,2,Commute,2025-01-10,Afternoon
9874,U0041,Zoom,Notification,Endless scrolling,Social Media,Distractive,34.9,5,Home,2025-02-24,Morning
9875,U0054,Facebook,Feed,Wishlist browsing,Commerce,Distractive,1.1,2,Cafe,2025-12-15,Afternoon
9876,U0215,YouTube,Course Page,Weather update,News,Productive,12.4,2,College,2025-04-04,Evening
9877,U0080,Facebook,Feed,Shopping,Commerce,Distractive,35.2,3,College,2025-05-16,Morning
9878,U0165,Facebook,Reels/Shorts,Prank videos,Entertainment,Distractive,82.5,5,College,2025-12-03,Morning
9879,U0325,LinkedIn,Search,Networking,Business,Productive,32.7,1,Cafe,2025-02-16,Evening
9880,U0486,TikTok,Story,Client proposal,Business,Productive,43.7,2,Commute,2025-10-19,Afternoon
9881,U0183,Zoom,Search,Trending hashtags,Social Media,Distractive,29.2,4,Cafe,2025-12-22,Night
9882,U0319,Snapchat,Watch,DM chat casual,Social Media,Distractive,74.2,5,Office,2025-11-01,Late Night
9883,U0228,Slack,Course Page,Wishlist browsing,Commerce,Distractive,30.2,2,Office,2025-09-22,Morning
9884,U0151,Facebook,Watch,Online certification,Education,Productive,19.6,2,Commute,2025-03-07,Afternoon
9885,U0461,Gmail,Search,Current affairs,News,Productive,4.1,2,Library,2025-10-11,Late Night
9886,U0312,Instagram,Notification,Viral video,Entertainment,Distractive,37.3,4,Office,2025-07-28,Evening
9887,U0457,Instagram,Explore,Family chat,Communication,Productive,53.7,2,Cafe,2025-03-11,Evening
9888,U0117,TikTok,Search,Skill development,Education,Productive,35.2,2,Commute,2025-07-10,Late Night
9889,U0174,LinkedIn,Explore,Weather update,News,Productive,10.8,2,Commute,2025-12-18,Morning
9890,U0238,Telegram,Course Page,Trending hashtags,Social Media,Distractive,32.1,5,Library,2025-09-25,Evening
9891,U0470,Snapchat,Course Page,Technology news,News,Productive,44.4,2,Hostel,2025-02-02,Morning
9892,U0384,Udemy,Explore,Current affairs,News,Productive,45.8,3,College,2025-06-18,Late Night
9893,U0084,Zoom,Notification,Product review,Commerce,Distractive,82.9,2,Home,2025-10-12,Night
9894,U0338,Instagram,Explore,Celebrity,Entertainment,Distractive,42.7,4,Hostel,2025-05-21,Evening
9895,U0269,Telegram,Feed,Celebrity,Entertainment,Distractive,84,5,Office,2025-01-30,Morning
9896,U0029,Amazon,Explore,Match highlights,Sports,Distractive,30.1,2,Home,2025-11-24,Late Night
9897,U0078,Flipkart,DM/Chat,Trending hashtags,Social Media,Distractive,25,4,Commute,2025-01-15,Afternoon
9898,U0257,Instagram,Course Page,Gaming,Entertainment,Distractive,89.3,4,Library,2025-01-23,Late Night
9899,U0390,Coursera,Watch,Random scrolling,Social Media,Distractive,68.7,4,Library,2025-08-30,Night
